article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url
GS122G0FU-K11,3301 SLIM - Slim fit jeans - dark aged,MEN,TROUSER,3301 SLIM,G-Star,9995,8995,https://www.zalando.nl/g-star-3301-slim-slim-fit-jeans-gs122g0fu-k11.html,https://img01.ztat.net/article/spp-media-p1/2b7903cb4ee23592b1dde7888246aca6/025a734bc5134d8490da896d34951651.jpg?imwidth=103&filter=packshot
VE121T03Q-Q11,VMSADIE  WIDE  - Jumpsuit - black katya,WOMEN,ONE_PIECE_SUIT,VMSADIE  WIDE,Vero Moda,4499,4499,https://www.zalando.nl/vero-moda-vmsadie-wide-jumpsuit-black-katya-ve121t03q-q11.html,https://img01.ztat.net/article/spp-media-p1/085adb31d6ff4768a7cb299e20067e02/4c9d471450b74803b3712eeb384c1b0c.jpg?imwidth=103&filter=packshot
JY121G05Y-Q11,JDYMEKKO WRAP LONG JACKET  - Mantel - black,WOMEN,COAT,JDYMEKKO WRAP LONG JACKET,JDY,3999,3999,https://www.zalando.nl/jdy-jdymekko-wrap-long-jacket-mantel-black-jy121g05y-q11.html,https://img01.ztat.net/article/spp-media-p1/b279d7bca0254fc5b1767c224006ec9a/53efeb12b5ce432db4051b242f1254ec.jpg?imwidth=103&filter=packshot
LE2210037-B11,TEE UNISEX - T-shirt print - bi organic undyed greige,ALL,T_SHIRT_TOP,TEE UNISEX,Levi's®,3495,3495,https://www.zalando.nl/levis-tee-unisex-t-shirt-print-bi-organic-undyed-greige-le2210037-b11.html,https://img01.ztat.net/article/spp-media-p1/bf246aa7fd9e44118a12654f813ffa22/923813d0efed4effaf0a423ae054375b.jpg?imwidth=103&filter=packshot
ON321N0VE-K11,ONLPAOLA  - Jeans Skinny Fit - dark blue denim,WOMEN,TROUSER,ONLPAOLA,ONLY,3499,2639,https://www.zalando.nl/only-onlpaola-jeans-skinny-fit-dark-blue-denim-on321n0ve-k11.html,https://img01.ztat.net/article/spp-media-p1/cc86ac98740b4ad4961535988b063ae1/218538e6a6e3465cafdb0969d867fa6f.jpg?imwidth=103&filter=packshot
PE321G047-J11,PCBOSS - Blazer - misty rose,WOMEN,JACKET,PCBOSS,Pieces,3999,3999,https://www.zalando.nl/pieces-pcboss-blazer-misty-rose-pe321g047-j11.html,https://img01.ztat.net/article/spp-media-p1/6702fe18f8e64022962e7d8fac0b3c3e/b0feae962a0e4e738b9916f8bddf0555.jpg?imwidth=103&filter=packshot
H0421B02C-G11,RUFFLE MINI SKORT - Minirok - red ditsy,WOMEN,SKIRT,RUFFLE MINI SKORT,Hollister Co.,3495,3495,https://www.zalando.nl/hollister-co-ruffle-mini-skort-minirok-red-ditsy-h0421b02c-g11.html,https://img01.ztat.net/article/spp-media-p1/09919a2dae4a4b24a85d18f471119fe7/6bb9e07e50ed4218890aec982e94601d.jpg?imwidth=103&filter=packshot
JA222T0YE-N11,JJERUSH BLOCKING HOOD - Korte jassen - forest night,MEN,COAT,JJERUSH BLOCKING HOOD,Jack & Jones,4999,4999,https://www.zalando.nl/jack-and-jones-jjerush-blocking-hood-korte-jassen-forest-night-ja222t0ye-n11.html,https://img01.ztat.net/article/spp-media-p1/a36d62914a6d4f04975fbfe97aee132c/b0cbd49f890141ac8f0599d194812738.jpg?imwidth=103&filter=packshot
JA222O0YG-Q11,JCOBORO CREW NECK SLIM FIT  - T-shirt print - black,MEN,T_SHIRT_TOP,JCOBORO CREW NECK SLIM FIT,Jack & Jones,1499,1499,https://www.zalando.nl/jack-jones-jcoboro-regular-fit-t-shirt-print-black-ja222o0yg-q11.html,https://img01.ztat.net/article/spp-media-p1/e12948c5849e3116b668c7725ebf7f91/be66a0e7e0ae406490d55794b94bcd76.jpg?imwidth=103&filter=packshot
VE121U0N3-K11,VMPERNILLEFIE - Korte jassen - china blue,WOMEN,COAT,VMPERNILLEFIE,Vero Moda,3999,3999,https://www.zalando.nl/vero-moda-vmpernillefie-korte-jassen-china-blue-ve121u0n3-k11.html,https://img01.ztat.net/article/spp-media-p1/044eaa24b08240a682119ed49767874e/5273c2c1c7284573951a6ef2ecff91ab.jpg?imwidth=103&filter=packshot
A0F22O02Y-K13,3 PACK - T-shirt basic - blue/white/grey,MEN,T_SHIRT_TOP,3 PACK,Abercrombie & Fitch,3895,3895,https://www.zalando.nl/abercrombie-and-fitch-fall-crew-3-pack-t-shirt-basic-a0f22o02y-k13.html,https://img01.ztat.net/article/spp-media-p1/316497e7f2f2404fbf341a4c08ae3f8a/4c6e5100002d414398e5a06c50b06403.jpg?imwidth=103&filter=packshot
N1241G086-Q11,PACER - Sport T-shirt - black/reflective silver,WOMEN,T_SHIRT_TOP,PACER,Nike Performance,3995,3995,https://www.zalando.nl/nike-performance-pacer-longsleeve-blackreflective-silver-n1241g086-q11.html,https://img01.ztat.net/article/spp-media-p1/1e778792fe9930d68811fb0a41e56ca6/07f8a60c15e6457198a11c0c51c55706.jpg?imwidth=103&filter=packshot
AY526L007-K11,SAMY - Jas - dunkles marineblau,KIDS,COAT,SAMY,Mango Kids,2999,2999,https://www.zalando.nl/mango-kids-jas-dunkles-marineblau-ay526l007-k11.html,https://img01.ztat.net/article/spp-media-p1/818a9e11df5f4e5f80bc1bdde565b543/fc8aceebf6d34386a636ea3f48451225.jpg?imwidth=103&filter=packshot
M9121T0J6-J11,GARDEN - Jumpsuit - pink,WOMEN,ONE_PIECE_SUIT,GARDEN,Mango,5999,5999,https://www.zalando.nl/mango-jumpsuit-pink-m9121t0j6-j11.html,https://img01.ztat.net/article/spp-media-p1/2d088002e66d4d5b86ad8c27eb030ecb/9be544cf128c4708ba9956c78af6e0d0.jpg?imwidth=103&filter=packshot
NX323G1S2-K11,3 PACK - Poloshirt - blue,KIDS,T_SHIRT_TOP,3 PACK,Next,2400,2400,https://www.zalando.nl/next-3-pack-poloshirt-blue-nx323g1s2-k11.html,https://img01.ztat.net/article/spp-media-p1/ee05aa4575f04b878933d41148e737ee/277233cb80574fe1b9153164b56379ad.jpg?imwidth=103&filter=packshot
JA222S20F-C11,JCOMARCO HOOD - Sweater - moonbeam,MEN,PULLOVER,JCOMARCO HOOD,Jack & Jones,3499,3499,https://www.zalando.nl/jack-and-jones-jcomarco-hood-hoodie-moonbeam-ja222s20f-c11.html,https://img01.ztat.net/article/spp-media-p1/53744e7679c240cdb7fc9b01899d7b77/c3399d5591bd496eaef37d277cc98168.jpg?imwidth=103&filter=packshot
US221I003-K11,BRISON HALF-ZIP KNIT - Trui - dark sapphire,MEN,PULLOVER,BRISON HALF-ZIP KNIT,U.S. Polo Assn.,7990,4794,https://www.zalando.nl/us-polo-assn-trui-dark-sapphire-us221i003-k11.html,https://img01.ztat.net/article/spp-media-p1/61abb69ebfe94a3a9315e0f2cd22b03b/aa7edf87731c470fa5da01464a8970d6.jpg?imwidth=103&filter=packshot
H0421B02C-K11,RUFFLE MINI SKORT - Minirok - navy floral,WOMEN,SKIRT,RUFFLE MINI SKORT,Hollister Co.,3495,3495,https://www.zalando.nl/hollister-co-ruffle-mini-skort-minirok-navy-floral-h0421b02c-k11.html,https://img01.ztat.net/article/spp-media-p1/55daad2c06904c9e9223fcc5a21b812a/b5ab7c0cac064304b9cb22952d1b7aab.jpg?imwidth=103&filter=packshot
JA222F0O2-A12,Shorts - white,MEN,TROUSER,Shorts,Jack & Jones,3499,3499,https://www.zalando.nl/jack-and-jones-chinoshorts-klassische-shorts-white-ja222f0o2-a12.html,https://img01.ztat.net/article/spp-media-p1/fa0fad00ea663ade9f51cd9bb5b09742/8ec02ea3b8fa45378b252fe9bb9b9fae.jpg?imwidth=103&filter=packshot
VE121G13O-Q11,VMZOA SHORT - Korte jassen - black,WOMEN,COAT,VMZOA SHORT,Vero Moda,3499,3499,https://www.zalando.nl/vero-moda-vmzoa-short-korte-jassen-black-ve121g13o-q11.html,https://img01.ztat.net/article/spp-media-p1/4c21b1e0b5304a9a804afb6b787c640e/686c30da13dc42329b971163c776d90a.jpg?imwidth=103&filter=packshot
US222O00S-K13,ARJUN - T-shirt basic - dark sapphire,MEN,T_SHIRT_TOP,ARJUN,U.S. Polo Assn.,3490,1989,https://www.zalando.nl/us-polo-assn-t-shirt-basic-dark-sapphire-us222o00s-k13.html,https://img01.ztat.net/article/spp-media-p1/bf04985066ed4602a17092c21d8ed903/febe3baa9d0143adb01bc9e22e06722d.jpg?imwidth=103&filter=packshot
ON321A0CE-Q11,ROYAL - Jeans Skinny Fit - black,WOMEN,TROUSER,ROYAL,ONLY,2999,2999,https://www.zalando.nl/only-royal-slim-fit-jeans-zwart-on321a0ce-q11.html,https://img01.ztat.net/article/spp-media-p1/3c196cf11c873df789dde07232932a8b/a4a45724ae5047079f326af2ab0d1a62.jpg?imwidth=103&filter=packshot
QU182H04U-K12,EVERYDAY VOLLEY  - Zwemshorts - majolica blue heather,MEN,BEACH_TROUSER,EVERYDAY VOLLEY,Quiksilver,2999,2999,https://www.zalando.nl/quiksilver-everyday-volley-zwemshorts-qu182h04u-k12.html,https://img01.ztat.net/article/spp-media-p1/8c3f9b07a3c038b0bfea85dd00bd0e55/f9b0673300ef49f9932376b3e35321ba.jpg?imwidth=103&filter=packshot
LE222O032-K12,ORIGINAL TEE - T-shirt basic - dress blues,MEN,T_SHIRT_TOP,ORIGINAL TEE,Levi's®,2495,1995,https://www.zalando.nl/levisr-501-original-tee-t-shirt-basic-le222o032-k12.html,https://img01.ztat.net/article/spp-media-p1/7ba580eb7f753cd3b70d9c25f2b9320e/5643b75af0da441aa32a2da439bf3fd0.jpg?imwidth=103&filter=packshot
JJ621A00F-K11,Broek - blue iolite,WOMEN,TROUSER,Broek,JJXX,3995,2795,https://www.zalando.nl/jjxx-hose-broek-blue-iolite-jj621a00f-k11.html,https://img01.ztat.net/article/spp-media-p1/946b0e872e1a412bb1ca70593b4918fc/810e62eac8244b7fb0fb514c4a98b438.jpg?imwidth=103&filter=packshot
VE121U0HF-Q11,LONGLINE - Trenchcoat - black,WOMEN,COAT,LONGLINE,Vero Moda,5999,5999,https://www.zalando.nl/vero-moda-longline-trenchcoat-black-ve121u0hf-q11.html,https://img01.ztat.net/article/spp-media-p1/eb1010f00be843e9ba2d1756817e580f/b9cf2a18501643f2bfa7ae11e823f9fd.jpg?imwidth=103
SO221E1YM-G11,T-shirt basic - red,WOMEN,T_SHIRT_TOP,T-shirt basic,s.Oliver,1599,1599,https://www.zalando.nl/soliver-t-shirt-basic-red-so221e1ym-g11.html,https://img01.ztat.net/article/spp-media-p1/8d0f28fcbf4d4681a2d00c45e751e9ca/25f536539eca43f0a41d3a0f72a1027b.jpg?imwidth=103&filter=packshot
M9121C5G7-Q11,NATURE - Blousejurk - zwart,WOMEN,DRESS,NATURE,Mango,3999,2999,https://www.zalando.nl/mango-jurk-zwart-m9121c5g7-q11.html,https://img01.ztat.net/article/spp-media-p1/e797583435ab40eda151bd074649be20/d830ee0adb6345a694937c5655f99a97.jpg?imwidth=103&filter=packshot
LE222O03L-K11,ORIGINAL TEE - Longsleeve - dress blues,MEN,T_SHIRT_TOP,ORIGINAL TEE,Levi's®,3495,2795,https://www.zalando.nl/levisr-original-tee-longsleeve-le222o03l-k11.html,https://img01.ztat.net/article/spp-media-p1/2a73e0b407bd3de7b1cd983db4d5523f/c601944b0fe74fce8c069d1ab198c66b.jpg?imwidth=103&filter=packshot
M9121T0JQ-Q11,DOTY - Jumpsuit - noir,WOMEN,ONE_PIECE_SUIT,DOTY,Mango,5999,5999,https://www.zalando.nl/mango-jumpsuit-noir-m9121t0jq-q11.html,https://img01.ztat.net/article/spp-media-p1/c61c97592be64b44b2c287156a8f9d1d/cb7ca8d8f12f437e847166a47aad5bf2.jpg?imwidth=103&filter=packshot
HU341E08D-M11,SHAPING SEAMLESS - Legging - thyme,WOMEN,TROUSER,SHAPING SEAMLESS,Hummel,2795,1957,https://www.zalando.nl/hummel-shaping-seamless-legging-thyme-hu341e08d-m11.html,https://img01.ztat.net/article/spp-media-p1/620e8c22907045c888a4b25488cbf9d2/9c541c31c31e4e21b704f9d27fc914ae.jpg?imwidth=103
THC22T00U-Q11,Halflange jas - schwarz,MEN,COAT,Mantel,Threadbare,9999,6999,https://www.zalando.nl/threadbare-mantel-schwarz-thc22t00u-q11.html,https://img01.ztat.net/article/spp-media-p1/c9be7716d0b43e5db3a573cfc4b8be3c/a4cd366450b0419f9b6601fe77c70ee3.jpg?imwidth=103&filter=packshot
JA222F0MM-K11,JJIRICK JJICON - Jeansshort - blue denim,MEN,TROUSER,JJIRICK JJICON,Jack & Jones,3999,2799,https://www.zalando.nl/jack-and-jones-jjirick-jjicon-jeansshort-blue-denim-ja222f0mm-k11.html,https://img01.ztat.net/article/spp-media-p1/8e2bc9f9ecde39f28b6815093101a29e/4cc593ddbe6e47b9b9c0d66394b2ba44.jpg?imwidth=103&filter=packshot
6CA22P005-Q11,REFINED CHEST LOGO - Poloshirt - perfect black,MEN,T_SHIRT_TOP,REFINED CHEST LOGO,Calvin Klein,5995,4495,https://www.zalando.nl/calvin-klein-refined-pique-chest-logo-poloshirt-perfect-black-6ca22p005-q11.html,https://img01.ztat.net/article/spp-media-p1/7f3a10f097394d2b8b1c59f48888486f/28c47d80b7cc4bcf80b2f4939ecb36bc.jpg?imwidth=103&filter=packshot
ON321C1RR-Q11,ONLOLIVIA DRESS - Jurk - black/red,WOMEN,DRESS,ONLOLIVIA DRESS,ONLY,2999,2999,https://www.zalando.nl/only-onlolivia-wrap-dress-jurk-blackred-on321c1rr-q11.html,https://img01.ztat.net/article/spp-media-p1/5a0325dc71c04c76b56129ba7ac37053/b606850f24dd427d94b816ffc80fa839.jpg?imwidth=103&filter=packshot
OS322S0H7-Q11,ONSCERES LIFE CREW NECK - Sweater - black,MEN,PULLOVER,ONSCERES LIFE CREW NECK,Only & Sons,1999,1499,https://www.zalando.nl/only-and-sons-onsceres-life-crew-neck-sweater-black-os322s0h7-q11.html,https://img01.ztat.net/article/spp-media-p1/cc735395e4523589b1130125095171e6/74d7d801165742c3834f61d3385f1962.jpg?imwidth=103&filter=packshot
SE622O0LX-A11,SLHFRESNO  - T-shirt basic - egret,MEN,T_SHIRT_TOP,SLHFRESNO,Selected Homme,2499,2249,https://www.zalando.nl/selected-homme-slhfresno-t-shirt-basic-egret-se622o0lx-a11.html,https://img01.ztat.net/article/spp-media-p1/26d2fe2d3ea936b49a641a8151af9fad/71895ab80e884f20896bf8cce3546c2e.jpg?imwidth=103&filter=packshot
NI121A0BV-C11,PANT - Trainingsbroek - dark grey heather/matte silver/white,WOMEN,TROUSER,PANT,Nike Sportswear,4495,4495,https://www.zalando.nl/nike-sportswear-pant-trend-trainingsbroek-dark-grey-heathermatte-silverwhite-ni121a0bv-c11.html,https://img01.ztat.net/article/spp-media-p1/9bc5bca5e4cc35218415a9ef28fe17e0/fc48cc48f8da4dc5ba9bb79dec5f6d6b.jpg?imwidth=103&filter=packshot
UR622O03J-Q11,TALL TEE - T-shirt basic - black,MEN,T_SHIRT_TOP,TALL TEE,Urban Classics,1299,1299,https://www.zalando.nl/urban-classics-t-shirt-basic-black-ur622o03j-q11.html,https://img01.ztat.net/article/spp-media-p1/a80f8e9ca6db34ffb04f24c295da91ad/0fa33eb3c4ac4e6e8daf40a006150e6b.jpg?imwidth=103&filter=packshot
PUC21A0L1-K11,Tuinbroek - stone blue denim,WOMEN,ONE_PIECE_SUIT,Tuinbroek,PULL&BEAR,3599,3599,https://www.zalando.nl/pullandbear-tuinbroek-stone-blue-denim-puc21a0l1-k11.html,https://img01.ztat.net/article/spp-media-p1/5f1eaf0836a4496e812cc8357df2ce8d/a77484ea3c7745bd96e33c77fa8e64ee.jpg?imwidth=103&filter=packshot
NX324C0F5-K11,Slim fit jeans - bleached denim,KIDS,TROUSER,Slim fit jeans,Next,2100,2100,https://www.zalando.nl/next-jeansshort-bleached-denim-nx324c0f5-k11.html,https://img01.ztat.net/article/spp-media-p1/935ccf06647d48cbaa8a4f2a9af4b8d8/55d729827c1440fa8ea1fbd2a369e544.jpg?imwidth=103&filter=packshot
M9121C5EN-Q11,LORE - Etui-jurk - black,WOMEN,DRESS,LORE,Mango,2999,1999,https://www.zalando.nl/mango-lore-etui-jurk-black-m9121c5en-q11.html,https://img01.ztat.net/article/spp-media-p1/e7eb2802eaee425c812e41934d5f5094/7ee117e747dd4d409d2bb5b2cdbc1957.jpg?imwidth=103&filter=packshot
PI922P02R-K11,Poloshirt - dark blue,MEN,T_SHIRT_TOP,Poloshirt,Pier One,2299,2299,https://www.zalando.nl/pier-one-poloshirt-dark-blue-pi922p02r-k11.html,https://img01.ztat.net/article/spp-media-p1/f17ed94b955e4f5aae5bb9bae48870a4/0e37b02e93984b2c95ff2bfc811e4083.jpg?imwidth=103&filter=packshot
VE121A0MX-Q11,VMEVA LOOSE PAPERBAG - Broek - black,WOMEN,TROUSER,VMEVA LOOSE PAPERBAG,Vero Moda,3999,2999,https://www.zalando.nl/vero-moda-vmeva-noos-pantalon-ve121a0mx-q11.html,https://img01.ztat.net/article/spp-media-p1/eff75b31a3ae421a8def34ca24368835/a69abfffcfe74af6aeeff74f91408ac8.jpg?imwidth=103&filter=packshot
ON321G1DG-K11,ONLEKAT LIFE - Bodywarmer - light blue denim,WOMEN,VEST,ONLEKAT LIFE,ONLY,3999,3999,https://www.zalando.nl/only-onlekat-life-vest-bodywarmer-light-blue-denim-on321g1dg-k11.html,https://img01.ztat.net/article/spp-media-p1/a67148678bd54888b28cf3969be0fb7b/5b8ed28564a740279579c4688de7eefb.jpg?imwidth=103&filter=packshot
PO222O06X-Q11,CUSTOM SLIM FIT JERSEY CREWNECK T-SHIRT - T-shirt basic - black,MEN,T_SHIRT_TOP,CUSTOM SLIM FIT JERSEY CREWNECK T-SHIRT,Polo Ralph Lauren,5995,5995,https://www.zalando.nl/polo-ralph-lauren-t-shirt-basic-black-po222o06x-q11.html,https://img01.ztat.net/article/spp-media-p1/07c4e9b919d33f79a513c7bc13ed7631/0aa12692595540f2b0ea496f087773c7.jpg?imwidth=103&filter=packshot
PI922DA48-K11,Overhemd - blue,MEN,SHIRT,Overhemd,Pier One,2499,2499,https://www.zalando.nl/pier-one-casual-overhemd-blue-pi922da48-k11.html,https://img01.ztat.net/article/spp-media-p1/debed88220a63391b8b3f7fd51acf5f2/015a107991724ef79920b6807d9fb86c.jpg?imwidth=103&filter=packshot
LE222G0BZ-K17,519™ SKINNY HI BALL - Jeans Skinny Fit - dolf sweet candy,MEN,TROUSER,519™ SKINNY HI BALL,Levi's®,6995,6995,https://www.zalando.nl/levis-519-ext-skinny-hi-ballb-jeans-skinny-fit-dolf-sweet-candy-le222g0bz-k17.html,https://img01.ztat.net/article/spp-media-p1/2994e047b9be4ddfb70deb3d675a397f/abfa9c6863964b239e2271646b29c06d.jpg?imwidth=103&filter=packshot
JAN24A007-K11,Jeans Skinny Fit - blue,KIDS,TROUSER,Jeans Skinny Fit,Jack & Jones Junior,2995,2095,https://www.zalando.nl/jackandjones-junior-jeans-skinny-fit-blue-jan24a007-k11.html,https://img01.ztat.net/article/spp-media-p1/1986987a93d732d69f55a6cec7e7e829/db7ea8648b234e6e9a84aba8bc9c647e.jpg?imwidth=103&filter=packshot
M9121T0JO-M11,ALMOND - Jumpsuit - vert,WOMEN,ONE_PIECE_SUIT,ALMOND,Mango,5999,5999,https://www.zalando.nl/mango-jumpsuit-vert-m9121t0jo-m11.html,https://img01.ztat.net/article/spp-media-p1/36c99e4840d44c6da551e0a3b88526c7/486a5f0247554ddd8fddce007a8af422.jpg?imwidth=103&filter=packshot
LA222P00Q-M11,Poloshirt - green,MEN,T_SHIRT_TOP,Poloshirt,Lacoste,9495,7595,https://www.zalando.nl/lacoste-slim-fit-poloshirt-la222p00q-m11.html,https://img01.ztat.net/article/spp-media-p1/b319cdadfc2b3e33ac970ad20188fd02/2e729b2c05fe455592f3a5022147b5e0.jpg?imwidth=103&filter=packshot
EL922O02Q-K11,VOODOO - T-shirt print - navy,MEN,T_SHIRT_TOP,VOODOO,Ellesse,2495,2495,https://www.zalando.nl/ellesse-voodoo-t-shirt-print-el922o02q-k11.html,https://img01.ztat.net/article/spp-media-p1/e179049ecec736e5b18cb791f87998a4/703e23d95f7a46a8b097cce722a5a5b1.jpg?imwidth=103&filter=packshot
ON321N0YO-K11,ONLBLUSH - Jeans Skinny Fit - light blue denim,WOMEN,TROUSER,ONLBLUSH,ONLY,3999,3999,https://www.zalando.nl/only-onlblush-jeans-skinny-fit-light-blue-denim-on321n0yo-k11.html,https://img01.ztat.net/article/spp-media-p1/a1ea57000f2d49329ebc75a81b5f5f4f/43704f225c9343a48052870a49dcf7b5.jpg?imwidth=103&filter=packshot
M0M22O0RZ-Q11,LOST YOUTH - T-shirt print - black,MEN,T_SHIRT_TOP,LOST YOUTH,Mister Tee,1999,1999,https://www.zalando.nl/mister-tee-t-shirt-print-black-m0m22o0rz-q11.html,https://img01.ztat.net/article/spp-media-p1/7685e7428e224e00b94e305fc61b3a39/f570272020be474cb95987b4542dbf2a.jpg?imwidth=103&filter=packshot
IJ022Q021-N11,ANCONA - Trui - army,MEN,PULLOVER,ANCONA,INDICODE JEANS,2495,2495,https://www.zalando.nl/indicode-jeans-anacona-trui-army-ij022q021-n11.html,https://img01.ztat.net/article/spp-media-p1/247fa1b576723205b947a0af36180be9/214bc5c0719e4098aefdd48de7e74ad8.jpg?imwidth=103&filter=packshot
WF523B050-O11,MET DESSIN - Broek - pink,KIDS,TROUSER,MET DESSIN,WE Fashion,1900,1520,https://www.zalando.nl/we-fashion-broek-pink-wf523b050-o11.html,https://img01.ztat.net/article/spp-media-p1/09c17003423d41ee9577fa71d0255e8f/6f2fffa12f9c44569fb15901d0e80c60.jpg?imwidth=103&filter=packshot
WF524L06S-M13,Korte jassen - green,KIDS,COAT,Korte jassen,WE Fashion,4600,3680,https://www.zalando.nl/we-fashion-winterjas-green-wf524l06s-m13.html,https://img01.ztat.net/article/spp-media-p1/4c50f285c13741e8a33d78fb23c3e916/88d0f49926dd4664a555af82ca4f8120.jpg?imwidth=103&filter=packshot
PE321N01W-Q11,PCHIGHSKIN WEAR  - Jeans Skinny Fit - black,WOMEN,TROUSER,PCHIGHSKIN WEAR,Pieces,2499,1879,https://www.zalando.nl/pieces-jeans-skinny-fit-black-pe321n01w-q11.html,https://img01.ztat.net/article/spp-media-p1/c7545a645399433a85f1712a6ff37181/bd98f8adb15d4f50844d6dbfd7d17ae3.jpg?imwidth=103&filter=packshot
